date,consumo_MW
2017-12-13,37373.9
2017-12-14,35657.5
2017-12-15,37612.2
2017-12-16,34012.0
2017-12-17,31386.8
2017-12-18,31808.6
2017-12-19,30451.3
2017-12-20,31291.8
2017-12-21,33088.2
2017-12-22,32009.3
2017-12-23,28380.2
2017-12-24,28308.8
2017-12-25,29923.2
2017-12-26,34361.9
2017-12-27,37027.9
2017-12-28,39963.2
2017-12-29,39392.5
2017-12-30,37419.0
2017-12-31,39016.0
